CODIGO;LOCALIDAD;ESTRATO;CATEGORIA;ACTIVIDAD;GESTION COBRO;ESTADO JURIDICO;CONVENIO;TARIFA BASE;ACTA;ANO VINCULACION;PORCENTAJE DINERO PAGADO PERIODO DE VINCULACION
20190100;Antonio Nari?o;3;4;OPTICA;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.7
20190100;Antonio Nari?o;3;4;OPTICA;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.7
20190100;Antonio Nari?o;3;4;OPTICA;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.7
20190100;Antonio Nari?o;3;4;SPA DE U´AS ;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.7
20190100;Antonio Nari?o;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.7
20190100;Antonio Nari?o;2;4;TALLER;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.17
20190100;Antonio Nari?o;2;4;VENTA DE REPUESTOS ;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;36.9
20160100;Antonio Nari?o;3;4;VENTA DE CALCOMANIAS Y ACC;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2016;43.23
20190100;Antonio Nari?o;3;4;OFICINA REVISION TECNOMECA;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.7
20190100;Antonio Nari?o;3;4;VENTA DE ACCESORIOS MOTOCI;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.7
20190100;Antonio Nari?o;3;4;TALLER DE MOTOS;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.98
20190100;Antonio Nari?o;3;4;VENTA Y TALLER DE MOTOS ;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.7
20190100;Antonio Nari?o;3;4;TALLER MECANICO ;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;37.98
20030100;Antonio Nari?o;3;4;MONTALLANTAS LUBRICLABE;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2003;67.17
20190100;Engativa;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.8
20190100;Engativa;3;4;ALMACEN ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.52
20190100;Engativa;3;4;SPA PETSHOP;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.52
20190100;Engativa;3;4;PELUQUERIA CANINA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.8
20190100;Engativa;2;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.99
20190100;Engativa;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.8
20190100;Engativa;2;3;SALSAMENTARIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;31.11
20190100;Engativa;3;4;VETERINARIA; Coordinacion Zona Sur Bogota          ;Normal;SIN CONVENIO;225700;SIN ACTA;2019;43.94
20190100;Engativa;3;4;PELUQUERIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.8
20120100;Engativa;3;4;CARNICERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2012;49.41
20190100;Engativa;2;4;REMATE;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.71
20190100;Engativa;2;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.71
20190100;Engativa;3;4;REPARACIONES AUTOMOTRIZ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.52
20190100;Engativa;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.8
20190100;Engativa;3;4;MINIMERCADO;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.52
20190100;Engativa;3;4;ACADEMIA DE BAILE;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;41.32
20190100;Engativa;2;4;FAMA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.07
20190100;Engativa;3;4;BICI;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.52
20110100;Engativa;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2011;67.8
20160100;Engativa;2;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2016;57.51
20190100;Engativa;2;4;PAPELERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.71
20190100;Engativa;2;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.99
20190100;Engativa;3;4;ESTETICA Y PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.8
20190100;Engativa;3;4;BARBERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;34.98
20190100;Engativa;3;4;VETERINARIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.52
20190100;Engativa;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.8
20190100;Engativa;2;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2019;51.98
20190100;Engativa;3;4;FAMA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.87
20190100;Suba;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20190100;Suba;3;4;SALSAMENTARIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;33.82
20190100;Suba;3;4;FRUVER;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;VENTA DE RESPUESTOS PARA M;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;VENTA Y RECARGA DE MINUTOS;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20170100;Suba;2;4;SALSAMENTARIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2017;36.7
20190100;Suba;2;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;PUBLICIDAD ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20190100;Suba;3;4;VENTA DE CELULARES;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;JOYERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;4;3;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;39.24
20110100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2011;69.43
20190100;Suba;3;4;FAMA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.78
20190100;Suba;2;4;BARBERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.08
20190100;Suba;3;4;BARBERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.89
20190100;Suba;2;4;FRUVER;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;SALON DE BELLEZA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.76
20180100;Suba;2;4;TALLER DE MOTOS;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2018;39.74
20190100;Suba;3;4;ALMACEN ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;2;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;BARBERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.08
20190100;Suba;2;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;ALMACEN DE ROPA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;VENTA DE ACCESORIOS CELULA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;3;4;MINI MERCADO;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;2;4;VENTA DE CELULARES;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;COMERCIO;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;VENTA DE ACCESARIOS;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;3;4;SALSAMENTARIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;33.82
20190100;Suba;3;4;CIGARRERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;2;4;CARNICERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;VETERINARIAS;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;3;4;BARBERIA Y PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.89
20150100;Suba;3;4;FAMA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2015;46.15
20190100;Suba;3;4;PELUQUERIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20150100;Suba;4;4;FAMA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2015;46.96
20190100;Suba;3;4;TALLER AUTOMOTRIZ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20190100;Suba;3;4;FERRETERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;CALCOMANIAS;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;TALLER ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20190100;Suba;3;4;DROIGUERIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;2;4;ALMACEN PEQUENO ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;DISE´O Y PUBLICIDAD IMPRES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2019;54.7
20190100;Suba;2;4;SALON DE ESTETICA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.76
20190100;Suba;3;4;TALLER AUTOMOTRIZ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20190100;Suba;3;4;DROGUIERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;ALMACEN ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;FAMA DE POLLOS;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.78
20190100;Suba;2;4;VERDULERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;2;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2019;53.89
20190100;Suba;3;4;PI´ATERIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;PI´ATERIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;2;4;BARBERIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.08
20190100;Suba;3;4;SALON DE BELLEZA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.57
20190100;Suba;2;4;PELUQUERIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.9
20190100;Suba;3;4;BARBERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;36.89
20190100;Suba;3;4;VENTA DE CARNES;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;2;4;FAMA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.97
20190100;Suba;2;4;CAFE INTERNET;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20100100;Suba;3;4;Taller;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2010;55.28
20190100;Suba;3;4;ACADEMIA DE BAILE;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;43.23
20190100;Suba;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20190100;Suba;3;4;TALLER;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20190100;Suba;2;4;FAMA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.97
20180100;Suba;3;4;VENTA DE PRODUCTOS AGRICOL;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2018;40.27
20190100;Suba;2;4;ESTUDIO FOTOGRAFICO;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2019;54.7
20190100;Suba;3;4;TALLER DE MOTOS ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.71
20190100;Suba;2;4;VETERINARIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.62
20190100;Suba;3;4;FAMA DE CARNES;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.78
20190100;Suba;4;4;BARBERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2019;53.97
20190100;Suba;4;4;DISE´OR GRAFICO;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;39.24
20190100;Suba;3;4;PAPELERIA MISCELANEA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;CASA COMERCIAL;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20190100;Suba;3;4;PAPELERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;38.43
20160100;Antonio Nari?o;3;4;PAPELERIA;Normal;Normal;SIN CONVENIO;$ 225.600;SIN ACTA;2016;43.23
20200100;Antonio Nari?o;2;4;VENTA DE MOTOS;Normal;Normal;SIN CONVENIO;$ 225.600;SIN ACTA;2020;35.05
20200100;Engativa;2;4;COMERCIO;Normal;Normal;SIN CONVENIO;225600;SIN ACTA;2020;33.87
20200100;Engativa;3;4;COMERCIO;Normal;Normal;SIN CONVENIO;225600;SIN ACTA;2020;34.68
20190100;Engativa;3;4;PELUQUERIA ;Normal;Normal;SIN CONVENIO;225600;SIN ACTA;2019;36.8
20200100;Suba;3;4;CLINICA VETERINARIA;Normal;Normal;SIN CONVENIO;225600;SIN ACTA;2020;35.78
20190100;Suba;3;4;ALMACEN ;Normal;Normal;SIN CONVENIO;225500;SIN ACTA;2019;38.43
20160100;Suba;2;4;CASA COMERCIAL;Normal;Normal;SIN CONVENIO;193900;SIN ACTA;2016;42.82
20020100;Suba;3;4;COMPRAVENTA;Normal;Normal;SIN CONVENIO;193900;SIN ACTA;2002;69.41
20150100;Suba;2;3;BAR PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;448700;CON ACTA;2015;87.61
20140100;Antonio Nari?o;3;4;ALM. CALZADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 230.000;CON ACTA;2014;88.84
20190100;Suba;2;3;BAR ;Normal;Normal;SIN CONVENIO;446700;CON ACTA;2019;63.95
20190100;Suba;3;3;BAR;Normal;Normal;SIN CONVENIO;446500;CON ACTA;2019;64.76
20190100;Suba;2;2;BAR;Normal;Normal;SIN CONVENIO;446600;CON ACTA;2019;63.95
20180100;Engativa;2;2;BAR;Normal;Normal;SIN CONVENIO;670700;CON ACTA;2018;66.17
20190100;Engativa;3;3;BAR;Normal;Normal;SIN CONVENIO;446600;CON ACTA;2019;62.85
20190100;Suba;4;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;222000;SIN ACTA;2019;39.2
20190100;Engativa;3;2;CIGARRERIA;Normal;Normal;SIN CONVENIO;446500;CON ACTA;2019;64.39
20070100;Antonio Nari?o;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;$ 222.000;SIN ACTA;2007;65.71
20180100;Suba;3;4;ALMACEN  DE REPUESTO PARA ;Normal;Normal;SIN CONVENIO;222000;SIN ACTA;2018;40.23
20140100;Suba;3;4;ALMACEN VENTA DE MOTOS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;221700;SIN ACTA;2014;63.87
20160100;Antonio Nari?o;3;3;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 365.300;CON ACTA;2016;86.54
20180100;Engativa;3;3;CIGARRERIA Y LICORERA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;662600;CON ACTA;2018;84.71
20190100;Engativa;2;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;377700;CON ACTA;2019;62.88
20030100;Engativa;3;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;220400;SIN ACTA;2003;66.21
20180100;Engativa;2;3;TIENDA VTA LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;386900;CON ACTA;2018;81.08
19950100;Engativa;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;220000;SIN ACTA;1995;96.93
20050100;Engativa;3;2;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;438200;CON ACTA;2005;100.0
20190100;Suba;3;3;VENTA DE LICOR;Normal;Normal;SIN CONVENIO;438200;CON ACTA;2019;66.21
20110100;Suba;4;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;217500;SIN ACTA;2011;70.43
20100100;Antonio Nari?o;3;2;RESTAUR CONS DE LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 866.600;CON ACTA;2010;100.0
20100100;Suba;3;4;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;216200;SIN ACTA;2010;66.62
20190100;Engativa;3;2;CIGARRERIA BAR ;Normal;Normal;SIN CONVENIO;431000;CON ACTA;2019;64.32
20080100;Engativa;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;216000;SIN ACTA;2008;71.13
20030100;Suba;2;3;CANCHA DE MINITEJO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;365300;CON ACTA;2003;100.0
20100100;Antonio Nari?o;3;1;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 636.300;CON ACTA;2010;98.95
20140100;Antonio Nari?o;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 214.100;SIN ACTA;2014;63.11
19940100;Antonio Nari?o;3;3;NATURISTA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 320.600;CON ACTA;1994;100.0
20180100;Antonio Nari?o;3;4;ALMACEN DE CALZADO;Normal;Normal;SIN CONVENIO;$ 212.700;SIN ACTA;2018;39.46
20140100;Engativa;3;2;BAR PEQ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;638000;CON ACTA;2014;90.42
20190100;Antonio Nari?o;3;4;VENTA DE ACCESORIOS;Normal;Normal;SIN CONVENIO;$ 197.100;SIN ACTA;2019;37.45
20180100;Suba;2;4;FRUVER;Normal;Normal;SIN CONVENIO;212300;SIN ACTA;2018;39.37
20010100;Suba;3;1;BAR PEQUEÔO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;849100;CON ACTA;2001;100.0
20120100;Engativa;3;2;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;422700;CON ACTA;2012;93.62
20180100;Antonio Nari?o;3;4;VTA CALZADO;Normal;Normal;SIN CONVENIO;$ 209.100;SIN ACTA;2018;39.53
20180100;Suba;3;4;ALAMCEN MOTOS;Normal;Normal;SIN CONVENIO;209100;SIN ACTA;2018;40.26
20180100;Antonio Nari?o;3;4;SPA; Coordinacion Zona Sur Bogota          ;Normal;SIN CONVENIO;$ 208.900;SIN ACTA;2018;46.94
20180100;Antonio Nari?o;5;4;ALMACEN DE CALZADO;Normal;Normal;SIN CONVENIO;$ 208.900;SIN ACTA;2018;41.15
20180100;Antonio Nari?o;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 208.900;SIN ACTA;2018;55.8
20180100;Engativa;2;4;DULCERIA;Normal;Normal;SIN CONVENIO;208900;SIN ACTA;2018;37.54
20180100;Engativa;3;4;VETERINARIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;208900;SIN ACTA;2018;54.62
20040100;Suba;3;4;TIENDA DE CERVEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;208900;SIN ACTA;2004;82.3
20190100;Suba;3;4;6120;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;208800;SIN ACTA;2019;55.04
20190100;Suba;2;4;5221;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;208800;SIN ACTA;2019;54.23
19990100;Suba;3;4;FAMA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;208500;SIN ACTA;1999;91.86
20200100;Engativa;2;3;VENTA DE EMPANADAS;Normal;Normal;SIN CONVENIO;358400;CON ACTA;2020;61.1
20190100;Engativa;2;3;TIENDA;Normal;Normal;SIN CONVENIO;208300;SIN ACTA;2019;35.69
20200100;Antonio Nari?o;2;4;PELUQUERIA;Normal;Normal;SIN CONVENIO;$ 225.600;SIN ACTA;2020;35.5
20110100;Suba;2;3;BAR PEQUEÔO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;433200;CON ACTA;2011;95.14
20110100;Engativa;3;2;BAR PEQ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;615300;CON ACTA;2011;96.03
20180100;Engativa;2;3;ROCKOLA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;424600;CON ACTA;2018;79.92
20190100;Engativa;3;3;CAFETERIA;Normal;Normal;SIN CONVENIO;204400;SIN ACTA;2019;34.59
20120100;Engativa;3;2;BILLARES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;609200;CON ACTA;2012;95.85
20020100;Antonio Nari?o;3;2;CAFE BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 808.300;CON ACTA;2002;100.0
20160102;Suba;3;4;OFICINA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;201700;SIN ACTA;2016;60.19
20180100;Antonio Nari?o;4;3;DISENO Y PUBLICIDAD;Normal;Normal;SIN CONVENIO;$ 201.300;SIN ACTA;2018;40.32
20150100;Antonio Nari?o;2;4;CONSULTORIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 201.000;SIN ACTA;2015;59.69
20160100;Engativa;3;4;LAVANDERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;201000;SIN ACTA;2016;58.28
20140100;Engativa;2;4;SALON BELLEZA/PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;201000;SIN ACTA;2014;59.29
20080100;Engativa;3;4;ALMACEN BOLSOS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;200900;SIN ACTA;2008;73.01
20080100;Antonio Nari?o;3;4;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2008;72.33
20080100;Antonio Nari?o;3;4;OFICINA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2008;74.19
20130100;Antonio Nari?o;3;4;ALMACEN DE ROPA PEQ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2013;64.98
20130100;Antonio Nari?o;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2013;64.98
20140100;Antonio Nari?o;3;4;VENTA DE CALZADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2014;63.14
20150100;Antonio Nari?o;3;4;MINIMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2015;61.3
20170100;Antonio Nari?o;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2017;57.62
20130100;Antonio Nari?o;3;4;DROGUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2013;64.98
20060100;Antonio Nari?o;1;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2006;76.25
20130100;Antonio Nari?o;3;4;ALMACEN DE REPUESTOS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2013;64.98
20130100;Antonio Nari?o;3;4;ALMACEN VTA DE REPUESTOS P;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2013;64.98
20150100;Antonio Nari?o;3;4;SUPERMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2015;61.3
20140100;Antonio Nari?o;3;4;ALMACEN DE ACCESORIOS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2014;63.14
19940100;Antonio Nari?o;1;4;TIENDA DE VIVERES;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;$ 200.800;SIN ACTA;1994;88.02
19940100;Antonio Nari?o;3;4;FLORISTERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;1994;99.97
19950100;Antonio Nari?o;1;4;JUEGOS ELECTRONICOS;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;$ 200.800;SIN ACTA;1995;86.37
19970100;Antonio Nari?o;3;4;OFICINA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;1997;94.44
19980100;Antonio Nari?o;1;4;DROGUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;$ 200.800;SIN ACTA;1998;80.66
19980100;Antonio Nari?o;3;4;DISTRIBUIDORA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;1998;92.6
20030100;Antonio Nari?o;2;4;VTA DE VEHICULOS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2003;82.59
20040100;Antonio Nari?o;3;4;COMPRAVENTA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2004;81.55
20080100;Antonio Nari?o;3;4;DIAGOSTICENTRO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2008;74.19
20150100;Engativa;3;4;JOYERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 200.800;SIN ACTA;2015;60.12
20100100;Engativa;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;200800;SIN ACTA;2010;67.46
